"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL50";"QUERCETIN";"3";"302.24";"0";"1.99";"5a";"O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12";"MIC";"'>'";"125.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL678554";"Tested for antibacterial activity as minimum inhibitory concentration against Escherichia coli KL-16 in the absence of polymyxin B nonapeptide (PBMN) at 0 ug/mL";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1127182";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1993";"None";""
"CHEMBL433568";"";"0";"334.35";"0";"0.66";"10k";"NCC1CCN(c2cc3c(cc2F)c(=O)n(O)c(=O)n3C2CC2)C1";"MIC";"'='";"1.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL831392";"Minimum inhibitory concentration required against Gram-negative Escherichia coli TLC";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1137174";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL216931";"";"0";"508.19";"2";"6.65";"35";"O=C1C(=C(O)Cc2ccc(Cl)cc2Cl)C(=O)N(c2ccc(Cl)cc2)N1c1ccc(Cl)cc1";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL908334";"Antibacterial activity against Escherichia coli GC 4560 (imp) by micro-broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1137371";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL2372555";"";"0";"1245.54";"None";"None";"135";"CCC(C)CCCCC(=O)N[C@@H](CCNC(C)=O)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O";"MIC";"'='";"1.3";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1114505";"Antimicrobial activity against Escherichia coli";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1156251";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL36506";"NOVOBIOCIN";"4";"612.63";"2";"3.63";"novobiocin";"CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C";"MIC";"'='";"512.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL937218";"Antibacterial activity against Escherichia coli C921-61 after 14 to 16 hrs by broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1145495";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2007";"None";""
"CHEMBL305472";"";"0";"596.68";"2";"0.07";"65";"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4[nH]c(-c5cccs5)nc4c3)CS[C@H]12)c1csc(N)n1";"MIC";"'='";"0.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL678477";"Antibacterial activity against Escherichia coli EC14";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1124865";"1";"Scientific Literature";"J. Med. Chem.";"1990";"None";""
"CHEMBL3039597";"GENTAMICIN";"4";"1390.73";"None";"None";"gentamycin";"CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O";"MIC";"'='";"6.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL908674";"Antibacterial activity against Escherichia coli BL21(DE3)";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1142160";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2007";"None";""
"CHEMBL3221309";"";"0";"299.33";"0";"2.95";"18c";"C=CCOc1ccc(OCc2ccccc2)cc1C(=O)NO";"MIC";"'='";"800.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3224627";"Antibacterial activity against Escherichia coli GR501 harboring temperature sensitive lig251 mutant rescued with Mycobacterium tuberculosis NAD+ ligase after 20 hrs";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3217442";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL617";"CEPHALOTHIN";"4";"396.45";"0";"0.59";"cephalothin";"CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1";"MIC";"'='";"1000.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL960345";"Antimicrobial activity against Escherichia coli BL21(DE3) by agar-dilution technique";"F";"BAO_0000218";"organism-based format";"Escherichia coli BL21(DE3)";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1137660";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2007";"None";""
"CHEMBL488328";"";"0";"219.28";"0";"3.02";"22";"CO/N=C/CC(=O)c1ccc(C(C)C)cc1";"MIC";"'>'";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL998964";"Antimicrobial activity against Escherichia coli ATCC 25922 after 16 to 18 hrs by agar dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1137674";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"None";""
"CHEMBL477931";"CERTONARDOSTEROL E";"0";"448.69";"0";"4.55";"5";"C=C(CC[C@@H](C)[C@H]1C[C@H](O)[C@H]2[C@@H]3C[C@@H](O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)[C@H](C)CO";"MIC";"'>'";"25.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1018455";"Antimicrobial activity against Escherichia coli DC2 isolate after 18 hrs";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1150678";"1";"Scientific Literature";"J. Nat. Prod.";"2003";"None";""
"CHEMBL499516";"";"0";"246.32";"0";"1.78";"4";"CCn1c(NC2CCCC2)nc2c(N)ncnc21";"MIC";"'='";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1033185";"Antibacterial activity against Escherichia coli 25922 after 18 to 24 hrs by tube dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1136859";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"None";""
"CHEMBL219927";"";"0";"553.54";"2";"-6.62";"4";"N[C@H]1C[C@@H](N)[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N.O=S(=O)(O)O";"MIC";"'='";"256.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL909570";"Antibacterial activity against Escherichia coli ATCC 25922 at 80 ug/ml";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1146146";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL32";"MOXIFLOXACIN";"4";"401.44";"0";"2.37";"MOXI";"COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12";"MIC";"'='";"1.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL912051";"Inhibitory activity against azide-resistant Escherichia coli J53 T12-1183";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1142151";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2007";"None";""
"CHEMBL1761224";"";"0";"462.76";"1";"8.67";"4a";"CCCCCCCCCCCCCCCC(=O)N(C(=O)NC1CCCCC1)C1CCCCC1";"MIC";"'='";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1763268";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by broth dilution technique";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1759880";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"None";""
"CHEMBL33245";"";"0";"347.54";"1";"6.81";"3a";"CCCCCCCCCCCCCCCC(=O)Nc1ccccc1O";"MIC";"'='";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1763268";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by broth dilution technique";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1759880";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"None";""
"CHEMBL583085";"";"0";"335.39";"0";"3.32";"6b";"Nc1c(C(=O)Nc2nc3ccccc3s2)cnn1-c1ccccc1";"MIC";"'='";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1045760";"Antibacterial activity against Escherichia coli after 24-48 hrs by microdilution susceptibility test";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1154787";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"None";""
"CHEMBL305082";"";"0";"208.64";"0";"-0.60";"17";"CN[C@@H](C)C(=O)N[C@@H](CCl)C(=O)O";"MIC";"'='";"6.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL676169";"Compound was tested for antibacterial activity against Escherichia coli";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1123250";"1";"Scientific Literature";"J. Med. Chem.";"1986";"None";""
"CHEMBL525169";"";"0";"304.32";"0";"0.87";"5";"Cc1c(N2CCC2)c(F)cc2c(=O)n(N)c(=O)n(C3CC3)c12";"MIC";"'>'";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1004582";"Antibacterial activity against wild-type Escherichia coli MC4100 by microbroth dilution susceptibility assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1141691";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL109174";"";"0";"244.21";"0";"1.39";"20";"COc1cccc(-c2nc3nonc3nc2O)c1";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL673754";"Minimum inhibitory concentration against Escherichia coli";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1136219";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL161";"CEFTRIAXONE";"4";"554.59";"2";"-1.20";"ceftriaxone";"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1";"MIC";"'='";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL935008";"Antibacterial activity against Escherichia coli DH5 alpha-URA5924 isolates expressing CTX-M-32 by agar dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1143815";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2007";"None";""
"CHEMBL374478";"RIFAMPIN";"4";"822.95";"3";"4.34";"RIF";"CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C";"MIC";"'='";"1.9";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1013393";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by twofold serial dilution technique";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1154447";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None";""
"CHEMBL245634";"";"0";"395.82";"0";"0.92";"2w";"CC(=O)Nn1c(=O)c2cc(F)c(N3CCC(N)C3)c(Cl)c2n(C2CC2)c1=O";"MIC";"'='";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL885970";"Antibacterial activity against Escherichia coli MC4100 EC2026";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1139087";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL453388";"AMPICILLIN TRIHYDRATE";"0";"403.46";"0";"0.32";"Ampicillin trihydrate";"CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O.O.O.O";"MIC";"'='";"500.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL891841";"Antibacterial activity against Escherichia coli isolate assessed after 24 hrs by by serial dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1146365";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"None";""
"CHEMBL243194";"";"0";"260.27";"0";"2.29";"2n";"Nc1cccc(O)c1NC(=O)Cc1ccc(F)cc1";"MIC";"'='";"250.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL891841";"Antibacterial activity against Escherichia coli isolate assessed after 24 hrs by by serial dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1146365";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"None";""
"CHEMBL242308";"";"0";"284.36";"0";"3.52";"2a";"CC(C)(C)c1ccc(C(=O)Nc2ccc(N)cc2O)cc1";"MIC";"'='";"125.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL891841";"Antibacterial activity against Escherichia coli isolate assessed after 24 hrs by by serial dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1146365";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"None";""
"CHEMBL2260100";"";"0";"265.74";"1";"5.24";"8";"Clc1ccc(/N=C\c2cccc3ccccc23)cc1";"MIC";"'='";"500.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3058393";"Antibacterial activity against Escherichia coli MTCC 1573 after 24 hr by broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3045835";"1";"Scientific Literature";"Med Chem Res";"2012";"None";""
"CHEMBL269698";"";"0";"622.63";"2";"5.43";"13";"CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)[C@@H](Nc3nc4cc(C(F)(F)F)ccc4[nH]3)C2SC1";"MIC";"'='";"32.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL857927";"Minimum inhibitory concentration against Escherichia coli TEM X3 (inoculum, 10e5 cfu per spot)(TEM I type lactamase producer)";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1125626";"1";"Scientific Literature";"J. Med. Chem.";"1991";"None";""
"CHEMBL3138432";"";"0";"1004.23";"None";"None";"19";"C[C@@H](CCC(=O)NC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](N)C[C@H](N)[C@H]2O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O)[C@@H]1O[C@H]1O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]1N)[C@@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@@H](O)CC[C@@]4(C)[C@H]3C[C@@H](O)[C@@]12C";"MIC";"'='";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1034856";"Antibacterial activity against gentamicin-resistant Escherichia coli ATCC 6174 after 24 hrs by macrobroth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1140095";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL268857";"";"0";"568.66";"1";"4.72";"5";"CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)[C@@H](Nc3nc4c(C)cccc4[nH]3)C2SC1";"MIC";"'='";"16.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL671310";"Minimum inhibitory concentration against Escherichia coli A8 (inoculum, 10e5 cfu per spot)";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1125626";"1";"Scientific Literature";"J. Med. Chem.";"1991";"None";""
"CHEMBL564945";"";"0";"517.48";"2";"6.44";"27";"CCOC(=O)Cc1csc(N/N=C2\CC(c3ccc(Cl)cc3)NC(c3ccc(Cl)cc3)C2C)n1";"MIC";"'='";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1043065";"Antibacterial activity against Escherichia coli by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1154090";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"None";""
"CHEMBL1730";"CEFOTAXIME";"4";"455.47";"1";"-0.62";"CTX";"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1";"MIC";"'='";"0.17";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL674223";"Geometrical average of minimum inhibitory concentration was determined in isosensitest broth against Escherichia coli";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1123730";"1";"Scientific Literature";"J. Med. Chem.";"1987";"None";""
"CHEMBL23338";"";"0";"300.36";"0";"2.28";"16";"C/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC";"MIC";"'='";"6.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL677258";"Antibacterial (Escherichia coli) activity compared to trimethoprim.";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1124568";"1";"Scientific Literature";"J. Med. Chem.";"1989";"None";""
"CHEMBL1440";"TETRACYCLINE";"4";"444.44";"1";"-0.21";"TET";"CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12";"MIC";"'='";"2.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3055972";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hr by two-fold serial dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3046485";"1";"Scientific Literature";"Med Chem Res";"2012";"None";""
"CHEMBL15028";"";"0";"389.43";"0";"2.36";"10m";"COc1c(N2CCC(CN)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12";"MIC";"'='";"0.1";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL682186";"In vitro antibacterial activity was tested for Escherichia coli H560";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1128719";"1";"Scientific Literature";"J. Med. Chem.";"1995";"None";""
"CHEMBL423476";"";"0";"476.43";"0";"0.45";"21";"CS(=O)(=O)Nc1cccc([C@@H](N)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(C(F)(F)F)CC[C@H]23)c1";"MIC";"'='";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL676439";"Compound was evaluated for inhibitory activity against TEM Escherichia coli beta-lactamase";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1130994";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";"None";""
"CHEMBL111605";"";"0";"361.28";"0";"4.25";"5c";"Clc1cc2nc(C3CCNCC3)n(Cc3ccncc3)c2cc1Cl";"MIC";"'='";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL674721";"Antibacterial activity determined against Escherichia coli";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1136237";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL46291";"";"0";"331.40";"0";"2.13";"17l";"Nc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1N1CCSC1";"MIC";"'='";"0.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL674750";"Tested in vitro for inhibitory activity against gram negative bacteria Escherichia coli ATCC 8739 strain";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1128274";"1";"Scientific Literature";"J. Med. Chem.";"1995";"None";""
"CHEMBL44354";"CEFTAZIDIME";"4";"546.59";"2";"-1.30";"ceftazidime";"CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O";"MIC";"'='";"32.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL984661";"Antimicrobial activity against Escherichia coli AJE0508 isolate carrying ISCR1 element related blaCTX-M-14 gene by agar dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1155160";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2007";"None";""
"CHEMBL360950";"";"0";"305.31";"0";"1.47";"10d";"O=c1c2cc(F)c(N3CCCC3)cc2n(C2CC2)c(=O)n1O";"MIC";"'='";"0.1";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL831391";"Minimum inhibitory concentration required against Gram-negative Escherichia coli LKY";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1137174";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
